Season,Week,Celebrity,Method,JudgeScore,EstFanVotePct,IsEliminated,ResultStatus,Confidence
28,5,Sailor Brinkley-Cook,Rank,24.0,0.1060002126929807,False,No Elimination,0.0
28,5,Sean Spicer,Rank,19.0,0.0839919391210462,False,No Elimination,0.0
28,5,Lauren Alaina,Rank,23.0,0.11204841406635672,False,No Elimination,0.0
28,5,Ally Brooke,Rank,27.0,0.11008691349406761,False,No Elimination,0.0
28,5,Karamo Brown,Rank,21.0,0.09145934491982378,False,No Elimination,0.0
28,5,Hannah Brown,Rank,25.0,0.10325132674535718,False,No Elimination,0.0
28,6,Kate Flannery,Rank,27.0,0.04591446701670145,False,Success,0.0014
28,6,James Van Der Beek,Rank,27.0,0.03774943879100927,False,Success,0.0014
28,6,Kel Mitchell,Rank,26.0,0.05193763641770902,False,Success,0.0014
28,6,Ray Lewis,Rank,0.0,0.23131600324959142,False,Success,0.0014
28,6,Sailor Brinkley-Cook,Rank,27.0,0.006079734305988253,True,Success,0.0014
28,6,Sean Spicer,Rank,21.0,0.19362860302213117,False,Success,0.0014
28,6,Lauren Alaina,Rank,26.0,0.06649632107265761,False,Success,0.0014
28,6,Ally Brooke,Rank,25.0,0.06998816623361362,False,Success,0.0014
28,6,Karamo Brown,Rank,25.0,0.15192023857036502,False,Success,0.0014
28,6,Hannah Brown,Rank,24.0,0.14496939132023312,False,Success,0.0014
28,7,Kate Flannery,Rank,24.0,0.10868842847221032,False,Success,0.15487867836861124
28,7,James Van Der Beek,Rank,27.0,0.10166870774705115,False,Success,0.15487867836861124
28,7,Kel Mitchell,Rank,25.5,0.10805835629167712,False,Success,0.15487867836861124
28,7,Ray Lewis,Rank,0.0,0.18189664631015398,False,Success,0.15487867836861124
28,7,Sean Spicer,Rank,21.0,0.1361876838748091,False,Success,0.15487867836861124
28,7,Lauren Alaina,Rank,27.0,0.12288739682107326,False,Success,0.15487867836861124
28,7,Ally Brooke,Rank,27.0,0.11270218090702067,False,Success,0.15487867836861124
28,7,Karamo Brown,Rank,24.5,0.014868324249530558,True,Success,0.15487867836861124
28,7,Hannah Brown,Rank,26.0,0.11304227532647391,False,Success,0.15487867836861124
28,8,Kate Flannery,Rank,25.9998,0.01541432446066327,True,Success,0.17006802721088435
28,8,James Van Der Beek,Rank,31.9998,0.10756000963408413,False,Success,0.17006802721088435
28,8,Kel Mitchell,Rank,29.9998,0.11948904289470479,False,Success,0.17006802721088435
28,8,Ray Lewis,Rank,0.0,0.20895984053897357,False,Success,0.17006802721088435
28,8,Sean Spicer,Rank,20.0,0.14936850858775755,False,Success,0.17006802721088435
28,8,Lauren Alaina,Rank,24.0,0.1397921035279651,False,Success,0.17006802721088435
28,8,Ally Brooke,Rank,30.0,0.13637327859190113,False,Success,0.17006802721088435
28,8,Hannah Brown,Rank,30.9998,0.12304289176395031,False,Success,0.17006802721088435
28,9,James Van Der Beek,Rank,36.0,0.14291734106860873,False,Success,0.4608294930875576
28,9,Kel Mitchell,Rank,37.0,0.13809130648738388,False,Success,0.4608294930875576
28,9,Ray Lewis,Rank,0.0,0.206602185743969,False,Success,0.4608294930875576
28,9,Sean Spicer,Rank,25.0,0.032169526734411,True,Success,0.4608294930875576
28,9,Lauren Alaina,Rank,35.0,0.167123369401297,False,Success,0.4608294930875576
28,9,Ally Brooke,Rank,40.0,0.15750212329995622,False,Success,0.4608294930875576
28,9,Hannah Brown,Rank,35.5,0.15559414726437393,False,Success,0.4608294930875576
28,10,James Van Der Beek,Rank,25.5,0.05056809585617068,True,Success,0.46801872074882994
28,10,Kel Mitchell,Rank,28.5,0.15262528883390125,False,Success,0.46801872074882994
28,10,Ray Lewis,Rank,0.0,0.24364787110935746,False,Success,0.46801872074882994
28,10,Lauren Alaina,Rank,27.0,0.18718090945535976,False,Success,0.46801872074882994
28,10,Ally Brooke,Rank,29.5,0.18578069238490397,False,Success,0.46801872074882994
28,10,Hannah Brown,Rank,27.0,0.18019714236030665,False,Success,0.46801872074882994
28,11,Kel Mitchell,Rank,29.5,0.1754712674768307,False,No Elimination,0.0
28,11,Ray Lewis,Rank,0.0,0.22241068544857398,False,No Elimination,0.0
28,11,Lauren Alaina,Rank,28.5,0.2073421615873616,False,No Elimination,0.0
28,11,Ally Brooke,Rank,30.0,0.2037124647995747,False,No Elimination,0.0
28,11,Hannah Brown,Rank,29.0,0.19106342068765897,False,No Elimination,0.0
29,1,Anne Heche,Rank,18.0,0.058953637016923535,False,No Elimination,0.0
29,1,Jesse Metcalfe,Rank,18.0,0.06422853456601312,False,No Elimination,0.0
29,1,Chrishell Stause,Rank,13.0,0.06534830240749229,False,No Elimination,0.0
29,1,Skai Jackson,Rank,21.0,0.07856282994155257,False,No Elimination,0.0
29,1,Justina Machado,Rank,21.0,0.060481098690259145,False,No Elimination,0.0
29,1,Charles Oakley,Rank,12.0,0.0731990672345021,False,No Elimination,0.0
29,1,Veron Davis,Rank,17.0,0.08745760569202408,False,No Elimination,0.0
29,1,Johnny Weir,Rank,18.0,0.08745760569202408,False,No Elimination,0.0
29,1,Nev Schulman,Rank,20.0,0.06356734514375452,False,No Elimination,0.0
29,1,AJ McLean,Rank,18.0,0.06484163455248529,False,No Elimination,0.0
29,1,Nelly,Rank,16.0,0.06318529956829899,False,No Elimination,0.0
29,1,Kaitlyn Bristowe,Rank,20.0,0.06356734514375452,False,No Elimination,0.0
29,1,Carole Baskin,Rank,11.0,0.051881126993035244,False,No Elimination,0.0
29,1,Monica Aldama,Rank,19.0,0.056890731247710206,False,No Elimination,0.0
29,1,Jeannie Mai,Rank,18.0,0.06037783611017058,False,No Elimination,0.0
29,2,Anne Heche,Rank,18.0,0.050941128567738164,False,Success,0.30927835051546393
29,2,Jesse Metcalfe,Rank,20.0,0.0676108659096967,False,Success,0.30927835051546393
29,2,Chrishell Stause,Rank,18.0,0.06996317465314893,False,Success,0.30927835051546393
29,2,Skai Jackson,Rank,15.0,0.09272643944648608,False,Success,0.30927835051546393
29,2,Justina Machado,Rank,21.0,0.06687628446652595,False,Success,0.30927835051546393
29,2,Charles Oakley,Rank,15.0,0.014272957037231014,True,Success,0.30927835051546393
29,2,Veron Davis,Rank,18.0,0.08926598787797146,False,Success,0.30927835051546393
29,2,Johnny Weir,Rank,18.0,0.09400553869455086,False,Success,0.30927835051546393
29,2,Nev Schulman,Rank,21.0,0.06326884477044459,False,Success,0.30927835051546393
29,2,AJ McLean,Rank,19.0,0.0635646289461206,False,Success,0.30927835051546393
29,2,Nelly,Rank,18.0,0.07198303444902697,False,Success,0.30927835051546393
29,2,Kaitlyn Bristowe,Rank,22.0,0.06276291985253295,False,Success,0.30927835051546393
29,2,Carole Baskin,Rank,16.0,0.06819342881500484,False,Success,0.30927835051546393
29,2,Monica Aldama,Rank,16.0,0.06514794537205391,False,Success,0.30927835051546393
29,2,Jeannie Mai,Rank,18.0,0.05941682114146688,False,Success,0.30927835051546393
29,3,Anne Heche,Rank,15.0,0.08015832919199897,False,Success,0.45112781954887216
29,3,Jesse Metcalfe,Rank,20.0,0.0699045053390417,False,Success,0.45112781954887216
29,3,Chrishell Stause,Rank,22.0,0.07391827508220337,False,Success,0.45112781954887216
29,3,Skai Jackson,Rank,18.0,0.09749731695305176,False,Success,0.45112781954887216
29,3,Justina Machado,Rank,19.0,0.06568524234574091,False,Success,0.45112781954887216
29,3,Veron Davis,Rank,22.0,0.09584267943164605,False,Success,0.45112781954887216
29,3,Johnny Weir,Rank,24.0,0.09610564829108698,False,Success,0.45112781954887216
29,3,Nev Schulman,Rank,24.0,0.06731346860135347,False,Success,0.45112781954887216
29,3,AJ McLean,Rank,21.0,0.07209405801728427,False,Success,0.45112781954887216
29,3,Nelly,Rank,18.0,0.07381370932815588,False,Success,0.45112781954887216
29,3,Kaitlyn Bristowe,Rank,23.0,0.06870458310899268,False,Success,0.45112781954887216
29,3,Carole Baskin,Rank,12.0,0.013015346397923367,True,Success,0.45112781954887216
29,3,Monica Aldama,Rank,21.0,0.05542998331480934,False,Success,0.45112781954887216
29,3,Jeannie Mai,Rank,22.0,0.07051685459671116,False,Success,0.45112781954887216
29,4,Anne Heche,Rank,21.0,0.008513984257776316,True,Success,0.16853932584269662
29,4,Jesse Metcalfe,Rank,21.0,0.08694526329395508,False,Success,0.16853932584269662
29,4,Chrishell Stause,Rank,22.0,0.07070643983774873,False,Success,0.16853932584269662
29,4,Skai Jackson,Rank,28.0,0.09292078656097275,False,Success,0.16853932584269662
29,4,Justina Machado,Rank,24.0,0.06786339698641558,False,Success,0.16853932584269662
29,4,Veron Davis,Rank,22.0,0.09479963787158702,False,Success,0.16853932584269662
29,4,Johnny Weir,Rank,24.0,0.10217779776826784,False,Success,0.16853932584269662
29,4,Nev Schulman,Rank,24.0,0.06910579257481779,False,Success,0.16853932584269662
29,4,AJ McLean,Rank,24.0,0.06940682275379113,False,Success,0.16853932584269662
29,4,Nelly,Rank,21.0,0.09483748225124496,False,Success,0.16853932584269662
29,4,Kaitlyn Bristowe,Rank,25.0,0.07761591487659729,False,Success,0.16853932584269662
29,4,Monica Aldama,Rank,24.0,0.06579973784583265,False,Success,0.16853932584269662
29,4,Jeannie Mai,Rank,21.0,0.09930694312099284,False,Success,0.16853932584269662
29,5,Jesse Metcalfe,Rank,19.0,0.02130338019353958,True,Success,0.45112781954887216
29,5,Chrishell Stause,Rank,19.0,0.09812431433574713,False,Success,0.45112781954887216
29,5,Skai Jackson,Rank,24.0,0.09531456586886058,False,Success,0.45112781954887216
29,5,Justina Machado,Rank,24.0,0.08122252100214364,False,Success,0.45112781954887216
29,5,Veron Davis,Rank,21.0,0.12236470250191839,False,Success,0.45112781954887216
29,5,Johnny Weir,Rank,29.0,0.10859924571345542,False,Success,0.45112781954887216
29,5,Nev Schulman,Rank,26.0,0.07305058756920574,False,Success,0.45112781954887216
29,5,AJ McLean,Rank,24.0,0.08381002736606985,False,Success,0.45112781954887216
29,5,Nelly,Rank,24.0,0.07669446347022149,False,Success,0.45112781954887216
29,5,Kaitlyn Bristowe,Rank,27.0,0.08240078640824601,False,Success,0.45112781954887216
29,5,Monica Aldama,Rank,26.0,0.0775900578986572,False,Success,0.45112781954887216
29,5,Jeannie Mai,Rank,24.0,0.07952534767193496,False,Success,0.45112781954887216
29,6,Chrishell Stause,Rank,24.0,0.08930758805232401,False,Success,0.2568493150684932
29,6,Skai Jackson,Rank,18.0,0.14254008852311034,False,Success,0.2568493150684932
29,6,Justina Machado,Rank,27.0,0.08179110879449543,False,Success,0.2568493150684932
29,6,Veron Davis,Rank,21.0,0.024340764220936666,True,Success,0.2568493150684932
29,6,Johnny Weir,Rank,22.0,0.13430145544199495,False,Success,0.2568493150684932
29,6,Nev Schulman,Rank,26.0,0.08933073527700458,False,Success,0.2568493150684932
29,6,AJ McLean,Rank,27.0,0.0877400198472639,False,Success,0.2568493150684932
29,6,Nelly,Rank,24.0,0.09516799670899151,False,Success,0.2568493150684932
29,6,Kaitlyn Bristowe,Rank,27.0,0.086098911627665,False,Success,0.2568493150684932
29,6,Monica Aldama,Rank,27.0,0.08137364816915309,False,Success,0.2568493150684932
29,6,Jeannie Mai,Rank,25.0,0.0880076833370605,False,Success,0.2568493150684932
29,7,Chrishell Stause,Rank,26.0,0.10843759575663521,False,Success,0.46801872074882994
29,7,Skai Jackson,Rank,27.0,0.13410603200426413,False,Success,0.46801872074882994
29,7,Justina Machado,Rank,26.0,0.10035544591318625,False,Success,0.46801872074882994
29,7,Johnny Weir,Rank,27.0,0.1308983335587674,False,Success,0.46801872074882994
29,7,Nev Schulman,Rank,30.0,0.09653159408022216,False,Success,0.46801872074882994
29,7,AJ McLean,Rank,26.0,0.10773152273203145,False,Success,0.46801872074882994
29,7,Nelly,Rank,27.0,0.09784457669819971,False,Success,0.46801872074882994
29,7,Kaitlyn Bristowe,Rank,24.0,0.10058888329637668,False,Success,0.46801872074882994
29,7,Monica Aldama,Rank,22.0,0.021992843217445067,True,Success,0.46801872074882994
29,7,Jeannie Mai,Rank,25.0,0.10151317274287187,False,Success,0.46801872074882994
29,8,Chrishell Stause,Rank,27.0,0.01551470286384254,True,Success,0.1364256480218281
29,8,Skai Jackson,Rank,26.9998,0.13656069106177143,False,Success,0.1364256480218281
29,8,Justina Machado,Rank,28.9998,0.09515423109026816,False,Success,0.1364256480218281
29,8,Johnny Weir,Rank,30.0,0.13607158417436105,False,Success,0.1364256480218281
29,8,Nev Schulman,Rank,30.0,0.10220390629306376,False,Success,0.1364256480218281
29,8,AJ McLean,Rank,27.0,0.09916313780760778,False,Success,0.1364256480218281
29,8,Nelly,Rank,24.0,0.14689564374600794,False,Success,0.1364256480218281
29,8,Kaitlyn Bristowe,Rank,28.0,0.1029952648828844,False,Success,0.1364256480218281
29,8,Jeannie Mai,Rank,0.0,0.16544083808019305,False,Success,0.1364256480218281
29,9,Skai Jackson,Rank,28.9998,0.14956663252679483,False,Success,0.2191380569758948
29,9,Justina Machado,Rank,25.9998,0.1360109512854756,False,Success,0.2191380569758948
29,9,Johnny Weir,Rank,30.0,0.16194140547414684,False,Success,0.2191380569758948
29,9,Nev Schulman,Rank,28.9998,0.11844491396303883,False,Success,0.2191380569758948
29,9,AJ McLean,Rank,24.9998,0.021706642545456272,True,Success,0.2191380569758948
29,9,Nelly,Rank,24.0,0.14852673652042914,False,Success,0.2191380569758948
29,9,Kaitlyn Bristowe,Rank,30.0,0.10556028445252899,False,Success,0.2191380569758948
29,9,Jeannie Mai,Rank,0.0,0.15824243323212925,False,Success,0.2191380569758948
29,10,Skai Jackson,Rank,28.5,0.13019495588006,True,Success,0.20477815699658702
29,10,Justina Machado,Rank,29.0,0.11653311074877278,False,Success,0.20477815699658702
29,10,Johnny Weir,Rank,28.5,0.09598033166998199,True,Success,0.20477815699658702
29,10,Nev Schulman,Rank,30.0,0.13302306809049622,False,Success,0.20477815699658702
29,10,Nelly,Rank,28.0,0.18535235164947497,False,Success,0.20477815699658702
29,10,Kaitlyn Bristowe,Rank,30.0,0.13035504111176272,False,Success,0.20477815699658702
29,10,Jeannie Mai,Rank,0.0,0.20856114084945157,False,Success,0.20477815699658702
29,11,Justina Machado,Rank,30.0,0.19436116619103683,False,No Elimination,0.0
29,11,Nev Schulman,Rank,30.0,0.20427908224818878,False,No Elimination,0.0
29,11,Nelly,Rank,28.5,0.20305134622500665,False,No Elimination,0.0
29,11,Kaitlyn Bristowe,Rank,30.0,0.20427908224818878,False,No Elimination,0.0
29,11,Jeannie Mai,Rank,0.0,0.1940293230875791,False,No Elimination,0.0
30,1,Martin Kove,Rank,13.0,0.045625896905681126,False,No Elimination,0.0
30,1,Brian Austin Green,Rank,24.0,0.057189601044719755,False,No Elimination,0.0
30,1,Melora Hardin,Rank,26.0,0.05434361902746659,False,No Elimination,0.0
30,1,Matt James,Rank,24.0,0.08809105512363435,False,No Elimination,0.0
30,1,"Mike ""The Miz"" Mizanin",Rank,24.0,0.07978156620544209,False,No Elimination,0.0
30,1,Suni Lee,Rank,28.0,0.09736675537973334,False,No Elimination,0.0
30,1,Iman Shumpert,Rank,21.0,0.08651146947730565,False,No Elimination,0.0
30,1,Cody Rigsby,Rank,24.0,0.0606283715207625,False,No Elimination,0.0
30,1,Melanie C,Rank,27.0,0.05872830560708182,False,No Elimination,0.0
30,1,Jimmie Allen,Rank,22.0,0.06458976200602894,False,No Elimination,0.0
30,1,Olivia Jade,Rank,25.0,0.06789034877845049,False,No Elimination,0.0
30,1,JoJo Siwa,Rank,29.0,0.06970455586382895,False,No Elimination,0.0
30,1,Christine Chiu,Rank,25.0,0.05857730534597892,False,No Elimination,0.0
30,1,Kenya Moore,Rank,26.0,0.05289415740530605,False,No Elimination,0.0
30,1,Amanda Kloots,Rank,28.0,0.058077230308579586,False,No Elimination,0.0
30,2,Martin Kove,Rank,15.0,0.009469158042498184,True,Success,0.47393364928909953
30,2,Brian Austin Green,Rank,23.0,0.06235561135381841,False,Success,0.47393364928909953
30,2,Melora Hardin,Rank,27.0,0.05814150192640807,False,Success,0.47393364928909953
30,2,Matt James,Rank,22.0,0.08276345349968613,False,Success,0.47393364928909953
30,2,"Mike ""The Miz"" Mizanin",Rank,26.0,0.08047965866541135,False,Success,0.47393364928909953
30,2,Suni Lee,Rank,28.0,0.10097657162476964,False,Success,0.47393364928909953
30,2,Iman Shumpert,Rank,25.0,0.09075997264080198,False,Success,0.47393364928909953
30,2,Cody Rigsby,Rank,24.0,0.06579290594456061,False,Success,0.47393364928909953
30,2,Melanie C,Rank,30.0,0.05387322436485493,False,Success,0.47393364928909953
30,2,Jimmie Allen,Rank,27.0,0.06253048034034653,False,Success,0.47393364928909953
30,2,Olivia Jade,Rank,27.0,0.07302057559410734,False,Success,0.47393364928909953
30,2,JoJo Siwa,Rank,31.0,0.07634719262881873,False,Success,0.47393364928909953
30,2,Christine Chiu,Rank,24.0,0.06434110764853175,False,Success,0.47393364928909953
30,2,Kenya Moore,Rank,24.0,0.05540798555410425,False,Success,0.47393364928909953
30,2,Amanda Kloots,Rank,32.0,0.0637406001712822,False,Success,0.47393364928909953
30,3,Brian Austin Green,Rank,19.0,0.09257185893037351,False,Success,0.010866666666666667
30,3,Melora Hardin,Rank,23.0,0.04566870595782538,False,Success,0.010866666666666667
30,3,Matt James,Rank,20.0,0.10541954553958124,False,Success,0.010866666666666667
30,3,"Mike ""The Miz"" Mizanin",Rank,22.0,0.06390744068554774,False,Success,0.010866666666666667
30,3,Suni Lee,Rank,21.0,0.09208811888751424,False,Success,0.010866666666666667
30,3,Iman Shumpert,Rank,19.0,0.11915334590847895,False,Success,0.010866666666666667
30,3,Cody Rigsby,Rank,18.0,0.12155792141517566,False,Success,0.010866666666666667
30,3,Melanie C,Rank,22.0,0.056163828335394225,False,Success,0.010866666666666667
30,3,Jimmie Allen,Rank,20.0,0.08055276063294815,False,Success,0.010866666666666667
30,3,Olivia Jade,Rank,24.0,0.05344532986440743,False,Success,0.010866666666666667
30,3,JoJo Siwa,Rank,24.0,0.06258633721631922,False,Success,0.010866666666666667
30,3,Christine Chiu,Rank,21.0,0.00471382566128586,True,Success,0.010866666666666667
30,3,Kenya Moore,Rank,21.0,0.05461654523266622,False,Success,0.010866666666666667
30,3,Amanda Kloots,Rank,24.0,0.04755443573248231,False,Success,0.010866666666666667
30,4,Brian Austin Green,Rank,26.0,0.0357286092340778,True,Success,0.6072874493927125
30,4,Melora Hardin,Rank,36.5,0.06298602827183246,False,Success,0.6072874493927125
30,4,Matt James,Rank,28.5,0.08812544814655958,True,Success,0.6072874493927125
30,4,"Mike ""The Miz"" Mizanin",Rank,32.5,0.09477872772027866,False,Success,0.6072874493927125
30,4,Suni Lee,Rank,34.0,0.12061435154534626,False,Success,0.6072874493927125
30,4,Iman Shumpert,Rank,31.5,0.09744829961526483,False,Success,0.6072874493927125
30,4,Cody Rigsby,Rank,29.0,0.07404860718755561,False,Success,0.6072874493927125
30,4,Melanie C,Rank,33.0,0.06438813910168283,False,Success,0.6072874493927125
30,4,Jimmie Allen,Rank,32.5,0.06873218813599866,False,Success,0.6072874493927125
30,4,Olivia Jade,Rank,35.0,0.08253847387643928,False,Success,0.6072874493927125
30,4,JoJo Siwa,Rank,35.0,0.07592424720268531,False,Success,0.6072874493927125
30,4,Kenya Moore,Rank,29.5,0.06474023890728603,False,Success,0.6072874493927125
30,4,Amanda Kloots,Rank,34.0,0.06994664105499276,False,Success,0.6072874493927125
30,5,Melora Hardin,Rank,36.0,0.0677439413048183,False,Success,0.10822510822510822
30,5,"Mike ""The Miz"" Mizanin",Rank,32.0,0.11448647981199393,False,Success,0.10822510822510822
30,5,Suni Lee,Rank,36.0,0.13185229349170863,False,Success,0.10822510822510822
30,5,Iman Shumpert,Rank,28.0,0.1486810907091863,False,Success,0.10822510822510822
30,5,Cody Rigsby,Rank,32.0,0.12836821502936369,False,Success,0.10822510822510822
30,5,Melanie C,Rank,36.0,0.009440556655992584,True,Success,0.10822510822510822
30,5,Jimmie Allen,Rank,34.0,0.08149956604555711,False,Success,0.10822510822510822
30,5,Olivia Jade,Rank,36.0,0.0817385840035449,False,Success,0.10822510822510822
30,5,JoJo Siwa,Rank,40.0,0.0884015050468339,False,Success,0.10822510822510822
30,5,Kenya Moore,Rank,36.0,0.07228640017458406,False,Success,0.10822510822510822
30,5,Amanda Kloots,Rank,39.0,0.07550136772641665,False,Success,0.10822510822510822
30,6,Melora Hardin,Rank,34.0,0.0875904117463086,False,Success,0.5226480836236934
30,6,"Mike ""The Miz"" Mizanin",Rank,34.0,0.1324161087287071,False,Success,0.5226480836236934
30,6,Suni Lee,Rank,36.0,0.14493073507518817,False,Success,0.5226480836236934
30,6,Iman Shumpert,Rank,40.0,0.13208353333185952,False,Success,0.5226480836236934
30,6,Cody Rigsby,Rank,36.0,0.086362809939259,False,Success,0.5226480836236934
30,6,Jimmie Allen,Rank,38.0,0.10721597081357842,False,Success,0.5226480836236934
30,6,Olivia Jade,Rank,36.0,0.09621583610346275,False,Success,0.5226480836236934
30,6,JoJo Siwa,Rank,40.0,0.09226382740323229,False,Success,0.5226480836236934
30,6,Kenya Moore,Rank,32.0,0.024774623147241083,True,Success,0.5226480836236934
30,6,Amanda Kloots,Rank,38.0,0.0961461437111631,False,Success,0.5226480836236934
30,7,Melora Hardin,Rank,38.0,0.09473096821963668,False,Success,0.411522633744856
30,7,"Mike ""The Miz"" Mizanin",Rank,32.0,0.041054765971242996,True,Success,0.411522633744856
30,7,Suni Lee,Rank,34.0,0.15718926474139763,False,Success,0.411522633744856
30,7,Iman Shumpert,Rank,34.0,0.15180875102730498,False,Success,0.411522633744856
30,7,Cody Rigsby,Rank,36.0,0.09715512939293094,False,Success,0.411522633744856
30,7,Jimmie Allen,Rank,38.0,0.10357385757052318,False,Success,0.411522633744856
30,7,Olivia Jade,Rank,42.0,0.11528712880912134,False,Success,0.411522633744856
30,7,JoJo Siwa,Rank,39.0,0.11405242681994589,False,Success,0.411522633744856
30,7,Amanda Kloots,Rank,34.0,0.12514770744789633,False,Success,0.411522633744856
30,8,Melora Hardin,Rank,42.0,0.09556551273409152,False,Success,0.7518796992481203
30,8,Suni Lee,Rank,42.0,0.17494365715153734,False,Success,0.7518796992481203
30,8,Iman Shumpert,Rank,35.0,0.172173184106319,False,Success,0.7518796992481203
30,8,Cody Rigsby,Rank,38.0,0.11407442923310877,False,Success,0.7518796992481203
30,8,Jimmie Allen,Rank,32.0,0.07927498069203975,True,Success,0.7518796992481203
30,8,Olivia Jade,Rank,36.0,0.11934173415837139,True,Success,0.7518796992481203
30,8,JoJo Siwa,Rank,41.0,0.13949105939022885,False,Success,0.7518796992481203
30,8,Amanda Kloots,Rank,42.0,0.1051354425343033,False,Success,0.7518796992481203
30,9,Melora Hardin,Rank,36.0,0.05636424788939577,True,Success,0.4854368932038835
30,9,Suni Lee,Rank,37.5,0.2227194345801755,True,Success,0.4854368932038835
30,9,Iman Shumpert,Rank,37.5,0.2193403842113544,False,Success,0.4854368932038835
30,9,Cody Rigsby,Rank,35.5,0.20114024166320538,False,Success,0.4854368932038835
30,9,JoJo Siwa,Rank,40.0,0.1640708078451259,False,Success,0.4854368932038835
30,9,Amanda Kloots,Rank,39.5,0.13636488381074305,False,Success,0.4854368932038835
30,10,Iman Shumpert,Rank,40.0,0.31467684215203845,False,No Elimination,0.0
30,10,Cody Rigsby,Rank,38.0,0.22052965474108496,False,No Elimination,0.0
30,10,JoJo Siwa,Rank,40.0,0.25354337009145417,False,No Elimination,0.0
30,10,Amanda Kloots,Rank,39.0,0.21125013301542248,False,No Elimination,0.0
31,1,Jason Lewis,Rank,18.0,0.008725308514710966,True,Success,0.2827521206409048
31,1,Cheryl Ladd,Rank,21.0,0.05452638004984422,False,Success,0.2827521206409048
31,1,Selma Blair,Rank,28.0,0.05295129492331273,False,Success,0.2827521206409048
31,1,Joseph Baena,Rank,23.0,0.07653554398318671,False,Success,0.2827521206409048
31,1,Trevor Donovan,Rank,21.0,0.06494813844340529,False,Success,0.2827521206409048
31,1,Daniel Durant,Rank,27.0,0.07413298917130083,False,Success,0.2827521206409048
31,1,Wayne Brady,Rank,29.0,0.05873761449218936,False,Success,0.2827521206409048
31,1,Sam Champion,Rank,20.0,0.05663877707733572,False,Success,0.2827521206409048
31,1,Jessie James Decker,Rank,20.0,0.07334025925380928,False,Success,0.2827521206409048
31,1,Jordin Sparks,Rank,26.0,0.07164271386741863,False,Success,0.2827521206409048
31,1,Heidi D'Amelio,Rank,24.0,0.05977937237213061,False,Success,0.2827521206409048
31,1,Charli D'Amelio,Rank,32.0,0.06781315373391723,False,Success,0.2827521206409048
31,1,Teresa Giudice,Rank,20.0,0.06481191521022116,False,Success,0.2827521206409048
31,1,Vinny Guadagnino,Rank,17.0,0.07535764196607021,False,Success,0.2827521206409048
31,1,Shangela,Rank,28.0,0.07049754896145886,False,Success,0.2827521206409048
31,1,Gabby Windey,Rank,28.0,0.06956134797968795,False,Success,0.2827521206409048
31,2,Cheryl Ladd,Rank,21.0,0.06366020914730308,False,Success,0.3167898627243928
31,2,Selma Blair,Rank,28.0,0.06443552644977515,False,Success,0.3167898627243928
31,2,Joseph Baena,Rank,24.0,0.08190823590844755,False,Success,0.3167898627243928
31,2,Trevor Donovan,Rank,30.0,0.06264398012603875,False,Success,0.3167898627243928
31,2,Daniel Durant,Rank,29.0,0.08041059713138732,False,Success,0.3167898627243928
31,2,Wayne Brady,Rank,32.0,0.06252301803975202,False,Success,0.3167898627243928
31,2,Sam Champion,Rank,26.0,0.05956084851886928,False,Success,0.3167898627243928
31,2,Jessie James Decker,Rank,25.0,0.07560086375554552,False,Success,0.3167898627243928
31,2,Jordin Sparks,Rank,27.0,0.07615839298691897,False,Success,0.3167898627243928
31,2,Heidi D'Amelio,Rank,28.0,0.060556513809785786,False,Success,0.3167898627243928
31,2,Charli D'Amelio,Rank,32.0,0.08576405503693474,False,Success,0.3167898627243928
31,2,Teresa Giudice,Rank,23.0,0.00756907033895647,True,Success,0.3167898627243928
31,2,Vinny Guadagnino,Rank,27.0,0.07378282055872876,False,Success,0.3167898627243928
31,2,Shangela,Rank,28.0,0.0778412604161698,False,Success,0.3167898627243928
31,2,Gabby Windey,Rank,32.0,0.06758460777538679,False,Success,0.3167898627243928
31,3,Cheryl Ladd,Rank,24.0,0.010196682819263853,True,Success,0.35842293906810035
31,3,Selma Blair,Rank,28.0,0.07025263109426813,False,Success,0.35842293906810035
31,3,Joseph Baena,Rank,29.0,0.08609621355487174,False,Success,0.35842293906810035
31,3,Trevor Donovan,Rank,27.0,0.07270165736661921,False,Success,0.35842293906810035
31,3,Daniel Durant,Rank,31.0,0.08021101839845939,False,Success,0.35842293906810035
31,3,Wayne Brady,Rank,33.0,0.06435332905298456,False,Success,0.35842293906810035
31,3,Sam Champion,Rank,25.0,0.06811405201639358,False,Success,0.35842293906810035
31,3,Jessie James Decker,Rank,26.0,0.08098347151395237,False,Success,0.35842293906810035
31,3,Jordin Sparks,Rank,29.0,0.08134358238528408,False,Success,0.35842293906810035
31,3,Heidi D'Amelio,Rank,32.0,0.061684397570113146,False,Success,0.35842293906810035
31,3,Charli D'Amelio,Rank,33.0,0.07825862421447308,False,Success,0.35842293906810035
31,3,Vinny Guadagnino,Rank,23.0,0.09397152860816242,False,Success,0.35842293906810035
31,3,Shangela,Rank,30.0,0.08054314527467533,False,Success,0.35842293906810035
31,3,Gabby Windey,Rank,33.0,0.0712896661304789,False,Success,0.35842293906810035
31,4,Selma Blair,Rank,32.0,0.06947995969111749,False,Success,0.4601226993865031
31,4,Joseph Baena,Rank,28.0,0.09671747095601622,False,Success,0.4601226993865031
31,4,Trevor Donovan,Rank,28.0,0.08959047147680221,False,Success,0.4601226993865031
